transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,redemption_status
409,351,2023-11-23,burned,ARz-819,2024-02-06,2,Redeemed
410,108,2024-01-24,burned,opf-584,2024-02-07,1,Redeemed
411,586,2024-07-02,burned,aoA-945,2024-08-25,1,Redeemed
412,39,2024-03-06,burned,olm-065,2024-05-01,9,Redeemed
413,909,2024-07-14,subscribed,oJG-105,,4,Not Redeemed
414,159,2024-07-05,burned,ZLd-057,2024-09-13,5,Redeemed
415,583,2023-10-28,burned,ovX-949,2023-11-30,3,Redeemed
416,959,2023-06-11,burned,vfV-415,2023-07-31,4,Redeemed
417,312,2024-04-28,subscribed,MnX-694,,8,Not Redeemed
418,241,2022-02-10,burned,uAI-022,2022-02-11,4,Redeemed
419,938,2023-06-21,burned,stM-905,2023-08-24,9,Redeemed
420,445,2024-02-18,subscribed,QiW-085,,9,Not Redeemed
421,298,2023-05-29,burned,YAs-543,2023-08-16,6,Redeemed
422,952,2024-02-24,burned,YAa-264,2024-05-03,2,Redeemed
423,36,2023-12-31,subscribed,VMw-031,,10,Not Redeemed
424,84,2024-01-07,burned,JjK-552,2024-01-09,7,Redeemed
425,452,2024-06-15,burned,ZWz-283,2024-06-29,9,Redeemed
426,886,2022-03-15,burned,yQZ-144,2022-05-15,6,Redeemed
427,775,2024-03-30,subscribed,Xvp-804,,3,Not Redeemed
428,822,2024-07-08,burned,qAm-671,2024-09-04,7,Redeemed
429,385,2023-04-21,burned,FTX-096,2023-06-07,5,Redeemed
430,172,2024-06-10,subscribed,ins-566,,1,Not Redeemed
431,376,2023-01-05,subscribed,Tso-805,,3,Not Redeemed
432,685,2023-01-29,burned,OGn-798,2023-04-02,5,Redeemed
433,362,2024-06-25,burned,BQb-088,2024-08-17,7,Redeemed
434,559,2023-10-25,burned,YLr-003,2023-12-21,3,Redeemed
435,891,2022-10-02,burned,QrY-182,2022-10-08,6,Redeemed
436,141,2024-04-25,subscribed,lek-216,,5,Not Redeemed
437,887,2024-06-23,burned,xTx-415,2024-09-20,1,Redeemed
438,918,2024-04-21,subscribed,Gfp-733,,10,Not Redeemed
439,118,2021-11-22,subscribed,cWb-042,,6,Not Redeemed
440,277,2024-05-14,burned,BHZ-317,2024-08-03,8,Redeemed
441,726,2024-07-08,burned,vaB-184,2024-09-30,1,Redeemed
442,220,2023-12-21,subscribed,TRS-056,,2,Not Redeemed
443,905,2024-05-30,subscribed,RsH-462,,4,Not Redeemed
444,26,2024-07-08,burned,mJq-692,2024-07-09,2,Redeemed
445,521,2024-04-01,subscribed,Qiw-425,,9,Not Redeemed
446,783,2023-09-24,burned,KXU-179,2023-12-14,10,Redeemed
447,10,2023-12-14,burned,lvq-131,2024-02-11,8,Redeemed
448,984,2023-02-10,subscribed,nTd-303,,8,Not Redeemed
449,378,2024-07-03,subscribed,OLj-965,,4,Not Redeemed
450,633,2023-05-02,burned,TJD-951,2023-05-25,5,Redeemed
451,637,2024-07-06,subscribed,zex-481,,4,Not Redeemed
452,682,2023-08-05,burned,UAZ-160,2023-10-27,9,Redeemed
453,584,2023-10-01,burned,pMz-085,2023-10-02,2,Redeemed
454,152,2024-03-17,burned,pJm-809,2024-05-26,8,Redeemed
455,720,2023-07-26,subscribed,CFw-458,,2,Not Redeemed
456,49,2024-06-12,burned,AZt-769,2024-09-07,1,Redeemed
457,154,2024-07-06,burned,TSt-956,2024-07-07,10,Redeemed
458,859,2022-12-13,burned,xRc-559,2023-01-21,3,Redeemed
459,293,2024-01-01,burned,IZt-335,2024-02-23,9,Redeemed
460,580,2024-03-13,burned,ZOp-278,2024-05-17,3,Redeemed
461,50,2023-05-20,burned,FJr-444,2023-06-15,9,Redeemed
462,664,2023-03-25,burned,EJe-079,2023-03-30,7,Redeemed
463,531,2023-09-29,burned,nBa-556,2023-12-13,10,Redeemed
464,612,2024-06-29,burned,FpA-866,2024-09-25,1,Redeemed
465,60,2022-11-28,burned,kWM-480,2023-02-23,10,Redeemed
466,167,2023-10-14,burned,JEU-884,2023-12-29,5,Redeemed
467,202,2022-03-27,subscribed,DBs-206,,9,Not Redeemed
468,857,2024-07-02,burned,nGP-434,2024-09-05,3,Redeemed
469,146,2024-03-30,burned,ZoA-642,2024-04-01,9,Redeemed
470,915,2023-11-22,burned,dqk-372,2024-01-19,5,Redeemed
471,676,2023-05-22,subscribed,GNc-557,,9,Not Redeemed
472,970,2023-08-27,burned,Iwx-789,2023-10-29,10,Redeemed
473,993,2022-12-04,subscribed,NAm-394,,6,Not Redeemed
474,439,2024-07-01,burned,oaN-789,2024-07-29,9,Redeemed
475,242,2023-02-19,burned,lIw-614,2023-04-29,7,Redeemed
476,581,2023-05-29,subscribed,onb-843,,7,Not Redeemed
477,687,2022-09-26,burned,zyA-998,2022-11-16,8,Redeemed
478,561,2024-03-28,subscribed,lWH-168,,7,Not Redeemed
479,483,2023-01-27,subscribed,KFF-594,,9,Not Redeemed
480,108,2023-11-09,burned,hQW-463,2023-12-20,9,Redeemed
481,226,2023-10-13,burned,sRc-575,2023-12-28,6,Redeemed
482,673,2024-07-14,burned,gfK-528,2024-07-22,7,Redeemed
483,631,2023-11-02,burned,mbp-563,2024-01-05,2,Redeemed
484,661,2023-07-19,subscribed,hRy-548,,9,Not Redeemed
485,977,2024-06-11,subscribed,ipz-858,,1,Not Redeemed
486,662,2024-06-04,burned,geM-320,2024-08-22,1,Redeemed
487,432,2023-10-01,subscribed,CYA-526,,3,Not Redeemed
488,805,2023-05-31,subscribed,Rma-878,,6,Not Redeemed
489,655,2024-04-21,burned,sef-685,2024-05-09,5,Redeemed
490,419,2023-11-01,subscribed,uzy-957,,2,Not Redeemed
491,988,2024-05-29,subscribed,FLT-124,,9,Not Redeemed
492,455,2024-04-08,burned,Nya-252,2024-05-05,10,Redeemed
493,160,2023-11-05,subscribed,rfE-671,,4,Not Redeemed
494,523,2024-02-05,burned,pgk-705,2024-02-20,4,Redeemed
495,650,2024-05-10,subscribed,RnB-290,,5,Not Redeemed
496,969,2023-12-11,burned,WJS-538,2024-01-03,8,Redeemed
497,590,2023-05-02,subscribed,jmD-121,,10,Not Redeemed
498,77,2024-05-09,subscribed,kcb-347,,4,Not Redeemed
499,509,2023-09-25,burned,FBN-698,2023-12-07,5,Redeemed
500,441,2023-03-17,burned,IXV-579,2023-05-30,4,Redeemed
501,254,2024-01-29,burned,kJq-697,2024-01-29,6,Redeemed
502,921,2024-01-22,burned,Hiw-864,2024-04-01,3,Redeemed
503,770,2024-01-14,subscribed,Qui-024,,8,Not Redeemed
504,320,2024-03-06,subscribed,jAn-808,,6,Not Redeemed
505,803,2024-03-21,subscribed,WFr-070,,10,Not Redeemed
506,263,2024-05-10,burned,TmJ-415,2024-07-21,5,Redeemed
507,597,2024-05-10,subscribed,GMM-177,,2,Not Redeemed
508,658,2024-05-16,subscribed,ywz-458,,10,Not Redeemed
509,835,2023-11-14,burned,QEw-889,2024-01-17,10,Redeemed
510,554,2022-09-23,burned,Dqv-112,2022-11-26,7,Redeemed
511,374,2024-06-29,subscribed,TQk-386,,2,Not Redeemed
512,637,2024-05-24,burned,LUN-745,2024-06-15,1,Redeemed
513,167,2022-12-27,subscribed,jgw-292,,7,Not Redeemed
514,937,2023-12-07,subscribed,igY-230,,5,Not Redeemed
515,753,2024-02-25,burned,rPC-725,2024-04-04,1,Redeemed
516,459,2024-03-09,subscribed,UVf-126,,4,Not Redeemed
517,999,2023-07-15,burned,afj-817,2023-09-23,4,Redeemed
518,280,2024-02-09,burned,vKl-203,2024-04-09,10,Redeemed
519,700,2022-12-13,subscribed,llc-536,,7,Not Redeemed
520,302,2023-08-22,subscribed,dIK-464,,9,Not Redeemed
521,531,2024-06-21,subscribed,xfk-228,,2,Not Redeemed
522,580,2023-12-24,burned,mEO-777,2023-12-29,1,Redeemed
523,218,2024-04-20,subscribed,zbc-443,,2,Not Redeemed
524,102,2024-06-20,burned,OIt-987,2024-08-18,7,Redeemed
525,554,2023-03-28,burned,IWq-778,2023-06-01,10,Redeemed
526,288,2023-03-19,subscribed,yhk-849,,6,Not Redeemed
527,167,2023-05-13,burned,yzx-118,2023-07-18,4,Redeemed
528,621,2024-01-08,subscribed,zvs-835,,1,Not Redeemed
529,36,2023-12-24,subscribed,ujg-642,,1,Not Redeemed
530,744,2022-10-20,subscribed,mOb-905,,5,Not Redeemed
531,741,2023-06-01,subscribed,oMF-665,,1,Not Redeemed
532,353,2024-04-18,subscribed,Hkl-357,,7,Not Redeemed
533,676,2022-05-20,subscribed,TSQ-536,,1,Not Redeemed
534,899,2024-07-07,subscribed,GMN-574,,1,Not Redeemed
535,73,2024-05-13,burned,Ndf-890,2024-07-25,2,Redeemed
536,648,2024-02-09,subscribed,fpY-530,,10,Not Redeemed
537,353,2024-03-01,burned,mwk-547,2024-04-17,3,Redeemed
538,891,2023-06-23,burned,myn-840,2023-08-02,1,Redeemed
539,70,2023-07-20,burned,INO-758,2023-08-04,9,Redeemed
540,425,2023-01-29,subscribed,EOD-356,,10,Not Redeemed
541,999,2023-05-18,burned,rqU-020,2023-07-15,8,Redeemed
542,708,2024-07-06,burned,HYH-398,2024-09-13,5,Redeemed
543,781,2023-11-21,subscribed,YgW-596,,2,Not Redeemed
544,561,2024-04-10,subscribed,sCL-415,,5,Not Redeemed
545,828,2024-06-21,burned,zFK-707,2024-07-10,6,Redeemed
546,642,2024-01-05,subscribed,BjL-074,,1,Not Redeemed
547,956,2024-03-24,subscribed,qJP-863,,4,Not Redeemed
548,517,2024-06-27,subscribed,vCN-557,,9,Not Redeemed
549,428,2023-03-21,subscribed,TVS-558,,2,Not Redeemed
550,539,2024-06-25,burned,dhN-172,2024-08-30,5,Redeemed
551,160,2024-01-20,subscribed,cxV-835,,1,Not Redeemed
552,149,2024-02-23,subscribed,wyH-637,,4,Not Redeemed
553,776,2024-03-30,subscribed,Nbs-758,,4,Not Redeemed
554,230,2024-07-01,burned,WZN-951,2024-07-13,6,Redeemed
555,712,2023-05-15,burned,VIl-835,2023-07-18,10,Redeemed
556,562,2024-06-24,subscribed,Vpo-320,,9,Not Redeemed
557,67,2023-03-13,subscribed,hmE-788,,3,Not Redeemed
558,812,2023-11-28,burned,hEG-205,2023-11-28,9,Redeemed
559,381,2022-06-28,subscribed,HPL-868,,6,Not Redeemed
560,58,2022-10-29,subscribed,nmK-501,,7,Not Redeemed
561,259,2023-06-09,burned,vPf-259,2023-06-11,10,Redeemed
562,342,2024-01-05,subscribed,Ktj-649,,2,Not Redeemed
563,838,2023-03-23,subscribed,gLB-316,,10,Not Redeemed
564,130,2023-02-07,burned,vSq-449,2023-04-05,6,Redeemed
565,727,2022-06-07,burned,rlk-801,2022-06-25,6,Redeemed
566,172,2024-06-29,subscribed,pPf-541,,2,Not Redeemed
567,770,2024-06-29,burned,YxA-775,2024-08-05,2,Redeemed
568,614,2024-05-29,subscribed,zIp-871,,2,Not Redeemed
569,209,2023-06-05,subscribed,Oan-780,,10,Not Redeemed
570,803,2023-06-04,subscribed,Wtu-345,,1,Not Redeemed
571,354,2023-09-14,burned,CJM-294,2023-09-22,5,Redeemed
572,471,2023-10-06,burned,ZDT-256,2023-10-10,8,Redeemed
573,798,2022-12-18,subscribed,tYl-469,,2,Not Redeemed
574,116,2023-03-13,subscribed,Tzj-692,,5,Not Redeemed
575,264,2023-10-09,burned,ult-733,2023-12-15,8,Redeemed
576,662,2024-06-27,burned,IoK-319,2024-07-21,10,Redeemed
577,812,2024-03-10,burned,ARi-890,2024-05-19,5,Redeemed
578,442,2023-12-22,subscribed,hvq-162,,2,Not Redeemed
579,548,2023-11-04,burned,mxo-042,2023-11-28,3,Redeemed
580,453,2022-02-09,burned,IFs-227,2022-04-01,6,Redeemed
581,845,2023-10-23,subscribed,hPB-713,,5,Not Redeemed
582,477,2024-02-23,subscribed,DnZ-058,,4,Not Redeemed
583,287,2023-04-19,subscribed,cgu-432,,4,Not Redeemed
584,303,2023-05-08,burned,wOx-267,2023-07-22,5,Redeemed
585,311,2023-12-29,subscribed,JpG-097,,2,Not Redeemed
586,208,2023-08-22,subscribed,qsr-766,,9,Not Redeemed
587,618,2024-07-08,subscribed,dog-117,,2,Not Redeemed
588,446,2023-08-20,subscribed,TVI-027,,10,Not Redeemed
589,670,2023-08-11,burned,nDn-458,2023-08-24,2,Redeemed
590,633,2024-01-02,subscribed,TsD-521,,10,Not Redeemed
591,55,2023-08-14,burned,GLD-383,2023-08-14,9,Redeemed
592,912,2022-03-29,burned,FZh-717,2022-06-11,3,Redeemed
593,12,2024-04-30,burned,ZDT-306,2024-06-26,10,Redeemed
594,657,2024-03-15,subscribed,RYa-212,,7,Not Redeemed
595,400,2024-07-07,burned,bkj-283,2024-10-02,4,Redeemed
596,908,2023-07-29,subscribed,nbl-544,,6,Not Redeemed
597,648,2023-09-23,subscribed,jkg-425,,4,Not Redeemed
598,980,2024-05-20,subscribed,awC-129,,10,Not Redeemed
599,515,2024-05-16,burned,Nfv-532,2024-05-24,7,Redeemed
600,656,2023-01-10,subscribed,MLB-945,,1,Not Redeemed
601,542,2024-05-24,subscribed,PBj-199,,3,Not Redeemed
602,237,2024-01-21,subscribed,myk-554,,3,Not Redeemed
603,279,2024-03-31,burned,soM-208,2024-06-24,1,Redeemed
604,348,2023-12-08,burned,XUy-913,2024-02-22,6,Redeemed
605,627,2024-01-17,burned,aik-650,2024-03-19,9,Redeemed
606,104,2022-01-13,subscribed,RMU-465,,8,Not Redeemed
607,630,2022-05-31,burned,DOU-029,2022-06-14,7,Redeemed
608,517,2024-07-04,subscribed,Dyb-053,,10,Not Redeemed
609,980,2024-05-28,subscribed,Yrm-237,,8,Not Redeemed
610,872,2024-05-10,burned,RLz-388,2024-05-28,6,Redeemed
611,248,2023-09-30,subscribed,prm-838,,9,Not Redeemed
612,364,2024-07-13,burned,PVb-422,2024-10-01,3,Redeemed
613,321,2024-04-03,subscribed,Sif-813,,10,Not Redeemed
614,633,2023-10-13,burned,PKv-638,2023-11-02,10,Redeemed
615,286,2023-09-24,subscribed,yku-269,,9,Not Redeemed
616,149,2023-01-30,subscribed,ztW-005,,4,Not Redeemed
617,84,2023-04-06,subscribed,Grb-162,,7,Not Redeemed
618,966,2023-06-10,subscribed,Kbh-206,,9,Not Redeemed
619,406,2024-07-06,subscribed,KiH-071,,2,Not Redeemed
620,978,2024-06-19,burned,Lwl-733,2024-08-31,2,Redeemed
621,456,2023-02-20,subscribed,SCc-641,,9,Not Redeemed
622,743,2024-04-16,burned,kta-443,2024-07-06,3,Redeemed
623,800,2023-04-04,burned,oVp-159,2023-04-21,9,Redeemed
624,161,2023-05-28,burned,bME-192,2023-06-26,5,Redeemed
625,784,2023-10-17,subscribed,Khd-887,,6,Not Redeemed
626,460,2023-11-07,subscribed,Zns-244,,2,Not Redeemed
627,550,2024-01-03,subscribed,Rza-650,,8,Not Redeemed
628,500,2024-06-30,burned,OES-148,2024-08-22,9,Redeemed
629,738,2022-07-01,subscribed,Nrb-290,,2,Not Redeemed
630,509,2024-02-02,subscribed,wMg-297,,6,Not Redeemed
631,654,2023-12-09,burned,ish-581,2024-01-10,6,Redeemed
632,804,2023-08-16,burned,zOh-284,2023-11-01,8,Redeemed
633,481,2024-07-12,burned,PkX-249,2024-10-01,10,Redeemed
634,663,2022-05-21,burned,bxv-436,2022-08-05,5,Redeemed
635,114,2024-06-14,burned,bYa-182,2024-06-23,9,Redeemed
636,749,2023-10-20,burned,moG-272,2023-11-24,1,Redeemed
637,578,2024-07-06,subscribed,Cyi-693,,9,Not Redeemed
638,361,2024-06-07,burned,iwj-473,2024-07-19,10,Redeemed
639,341,2023-12-06,subscribed,qmr-300,,7,Not Redeemed
640,770,2023-10-04,subscribed,UGQ-839,,4,Not Redeemed
641,987,2023-08-18,subscribed,tVP-939,,3,Not Redeemed
642,761,2024-03-30,burned,PuJ-330,2024-05-31,10,Redeemed
643,969,2024-01-01,subscribed,AvK-173,,6,Not Redeemed
644,449,2024-06-30,burned,IAC-496,2024-08-14,1,Redeemed
645,843,2021-10-10,burned,PcO-685,2021-12-25,3,Redeemed
646,835,2023-10-03,subscribed,auh-997,,2,Not Redeemed
647,180,2023-06-17,burned,wTu-834,2023-08-03,9,Redeemed
648,702,2024-04-15,subscribed,gta-178,,3,Not Redeemed
649,407,2024-05-25,subscribed,IWc-579,,2,Not Redeemed
650,666,2024-07-07,burned,DqE-265,2024-09-17,4,Redeemed
651,196,2024-04-18,subscribed,YeS-830,,2,Not Redeemed
652,466,2021-09-18,subscribed,dUf-834,,1,Not Redeemed
653,311,2024-01-10,subscribed,puB-093,,6,Not Redeemed
654,262,2023-06-11,burned,Spc-197,2023-06-27,10,Redeemed
655,419,2023-07-04,subscribed,GHd-016,,8,Not Redeemed
656,406,2024-07-11,burned,ydE-687,2024-08-25,10,Redeemed
657,939,2024-07-11,burned,Vrs-315,2024-09-26,10,Redeemed
658,143,2024-05-23,subscribed,nnl-966,,2,Not Redeemed
659,342,2024-04-10,subscribed,kDU-801,,9,Not Redeemed
660,316,2024-06-08,burned,eqV-683,2024-06-28,3,Redeemed
661,101,2023-06-05,burned,ujg-073,2023-08-05,8,Redeemed
662,244,2023-10-15,subscribed,PIi-997,,8,Not Redeemed
663,490,2022-07-04,subscribed,OFH-275,,3,Not Redeemed
664,12,2024-05-05,burned,AlG-326,2024-06-02,3,Redeemed
665,239,2024-07-12,burned,RIu-066,2024-09-10,6,Redeemed
666,561,2024-05-23,burned,XcJ-255,2024-05-28,1,Redeemed
667,42,2024-01-07,burned,fLW-351,2024-03-04,4,Redeemed
668,678,2023-09-21,burned,dBB-899,2023-11-05,1,Redeemed
669,594,2024-04-11,subscribed,nWG-564,,3,Not Redeemed
670,429,2024-01-06,burned,aCb-159,2024-01-30,9,Redeemed
671,803,2024-02-25,burned,DMZ-601,2024-04-11,5,Redeemed
672,158,2024-06-11,subscribed,fEe-297,,5,Not Redeemed
673,216,2022-03-18,subscribed,fjm-283,,4,Not Redeemed
674,670,2024-03-18,burned,Vlo-808,2024-06-04,3,Redeemed
675,462,2023-08-17,burned,Blw-727,2023-09-27,5,Redeemed
676,134,2024-06-01,subscribed,Ffv-709,,4,Not Redeemed
677,67,2024-03-05,burned,URn-163,2024-05-13,8,Redeemed
678,848,2022-11-07,burned,eik-000,2022-11-17,4,Redeemed
679,7,2023-04-07,subscribed,Unx-241,,8,Not Redeemed
680,948,2024-02-28,burned,nuu-158,2024-03-06,6,Redeemed
681,526,2023-12-16,subscribed,ipe-778,,5,Not Redeemed
682,73,2024-06-10,subscribed,jdc-384,,4,Not Redeemed
683,399,2024-06-11,subscribed,CBH-392,,4,Not Redeemed
684,405,2023-10-15,subscribed,nwj-075,,4,Not Redeemed
685,675,2022-04-24,burned,QGo-720,2022-06-02,9,Redeemed
686,578,2024-07-07,subscribed,CUi-620,,4,Not Redeemed
687,859,2022-09-22,burned,EOv-049,2022-10-19,9,Redeemed
688,130,2022-05-16,burned,xWG-583,2022-06-05,10,Redeemed
689,931,2024-07-06,burned,QRf-181,2024-07-15,6,Redeemed
690,466,2021-10-02,burned,tDj-057,2021-12-23,10,Redeemed
691,206,2023-07-16,burned,PcS-619,2023-10-11,7,Redeemed
692,788,2024-03-26,subscribed,Yvh-354,,10,Not Redeemed
693,978,2024-06-29,subscribed,VTH-855,,3,Not Redeemed
694,768,2024-04-07,subscribed,afI-068,,8,Not Redeemed
695,266,2022-12-19,subscribed,aQw-814,,3,Not Redeemed
696,537,2024-02-07,burned,otN-951,2024-03-03,1,Redeemed
697,962,2023-02-21,subscribed,vvE-160,,10,Not Redeemed
698,793,2024-01-13,burned,WOi-599,2024-01-18,5,Redeemed
699,253,2024-05-13,burned,uNh-963,2024-07-18,2,Redeemed
700,822,2024-07-14,subscribed,rJl-587,,10,Not Redeemed
701,289,2024-04-01,subscribed,uQg-477,,6,Not Redeemed
702,164,2023-02-20,subscribed,LWO-850,,10,Not Redeemed
703,95,2024-07-11,subscribed,Uip-491,,9,Not Redeemed
704,782,2023-06-06,burned,vFU-665,2023-07-15,1,Redeemed
705,833,2024-02-22,burned,INb-885,2024-05-12,4,Redeemed
706,110,2024-06-21,subscribed,ZPj-880,,1,Not Redeemed
707,336,2024-07-13,burned,orn-696,2024-08-15,1,Redeemed
708,822,2024-06-23,burned,vzv-113,2024-07-05,8,Redeemed
709,238,2022-09-04,burned,CzM-995,2022-10-02,2,Redeemed
710,381,2024-05-28,subscribed,UdQ-547,,1,Not Redeemed
711,436,2023-10-08,burned,GMW-081,2023-11-22,8,Redeemed
712,899,2024-04-10,subscribed,sOp-473,,4,Not Redeemed
713,483,2023-01-12,subscribed,Dyw-499,,3,Not Redeemed
714,937,2023-08-14,burned,suT-411,2023-09-07,4,Redeemed
715,902,2023-06-15,burned,VNt-970,2023-06-17,5,Redeemed
716,25,2024-06-20,subscribed,eMA-560,,1,Not Redeemed
717,653,2024-06-03,burned,nEF-439,2024-06-11,1,Redeemed
718,117,2024-01-05,burned,shA-083,2024-03-03,3,Redeemed
719,482,2024-02-29,subscribed,UTH-635,,6,Not Redeemed
720,392,2024-05-28,subscribed,RDp-064,,1,Not Redeemed
721,917,2024-04-18,subscribed,bGK-998,,2,Not Redeemed
722,994,2023-10-03,subscribed,Xxc-995,,7,Not Redeemed
723,964,2024-03-31,burned,AcG-601,2024-04-20,1,Redeemed
724,537,2024-04-13,burned,tSz-334,2024-04-13,7,Redeemed
725,79,2023-09-28,subscribed,SQK-556,,4,Not Redeemed
726,580,2024-04-14,subscribed,Ypv-027,,10,Not Redeemed
727,173,2023-11-30,subscribed,Drb-096,,6,Not Redeemed
728,956,2022-03-28,burned,PoV-569,2022-04-22,8,Redeemed
729,12,2023-08-18,subscribed,FTW-078,,9,Not Redeemed
730,800,2022-09-19,burned,Hdx-356,2022-11-06,6,Redeemed
731,128,2023-12-14,subscribed,oqp-485,,9,Not Redeemed
732,608,2024-07-11,subscribed,ZEg-424,,4,Not Redeemed
733,92,2023-07-18,subscribed,ZYn-052,,6,Not Redeemed
734,653,2024-05-12,burned,gcX-099,2024-05-28,8,Redeemed
735,543,2024-06-30,burned,BOL-202,2024-09-22,9,Redeemed
736,846,2024-03-29,burned,KuI-877,2024-04-03,3,Redeemed
737,532,2023-05-22,subscribed,spw-239,,2,Not Redeemed
738,658,2024-05-09,burned,UbB-581,2024-06-03,6,Redeemed
739,989,2023-11-18,burned,WCQ-346,2023-11-30,4,Redeemed
740,828,2024-04-25,subscribed,VUC-888,,1,Not Redeemed
741,447,2024-05-04,subscribed,ljI-474,,8,Not Redeemed
742,390,2023-09-29,burned,ohX-691,2023-12-02,9,Redeemed
743,672,2024-07-14,burned,BxM-780,2024-09-27,9,Redeemed
744,861,2022-08-09,burned,NJE-735,2022-10-20,2,Redeemed
745,43,2023-04-08,burned,Hlg-343,2023-05-06,9,Redeemed
746,254,2024-02-15,subscribed,cHq-285,,7,Not Redeemed
747,130,2023-08-20,subscribed,BfA-847,,5,Not Redeemed
748,60,2023-01-07,subscribed,HyR-504,,7,Not Redeemed
749,663,2022-06-27,burned,NMj-771,2022-08-15,9,Redeemed
750,467,2023-09-25,burned,JfV-901,2023-12-13,8,Redeemed
751,287,2024-03-23,subscribed,eFh-281,,6,Not Redeemed
752,517,2024-07-06,subscribed,PtZ-061,,4,Not Redeemed
753,467,2023-07-10,burned,CLn-432,2023-09-22,1,Redeemed
754,930,2024-07-06,burned,aUN-388,2024-09-11,6,Redeemed
755,778,2023-04-20,subscribed,FDK-146,,3,Not Redeemed
756,345,2023-11-17,subscribed,GQc-844,,6,Not Redeemed
757,642,2024-01-07,subscribed,Fjp-503,,6,Not Redeemed
758,382,2024-04-29,burned,Ptw-505,2024-07-17,4,Redeemed
759,779,2022-03-17,burned,BrO-094,2022-05-24,2,Redeemed
760,690,2024-06-05,burned,hXH-674,2024-08-18,9,Redeemed
761,253,2024-05-24,burned,MwH-175,2024-08-11,2,Redeemed
762,927,2024-04-22,burned,JhT-208,2024-04-28,3,Redeemed
763,56,2023-10-02,burned,fQb-935,2023-12-20,10,Redeemed
764,463,2023-03-07,subscribed,uJz-849,,1,Not Redeemed
765,457,2023-09-04,subscribed,CFP-880,,7,Not Redeemed
766,983,2024-04-19,burned,jjN-058,2024-07-04,1,Redeemed
767,83,2024-04-08,subscribed,hOK-534,,9,Not Redeemed
768,905,2024-04-02,burned,xhn-757,2024-06-03,1,Redeemed
769,99,2024-02-29,subscribed,oqu-240,,5,Not Redeemed
770,149,2024-03-01,burned,dxM-272,2024-04-27,7,Redeemed
771,329,2023-06-16,subscribed,tOZ-024,,3,Not Redeemed
772,156,2024-06-04,subscribed,tks-641,,9,Not Redeemed
773,190,2023-03-31,burned,DvM-456,2023-05-20,8,Redeemed
774,494,2022-09-30,burned,efM-797,2022-10-20,3,Redeemed
775,883,2023-09-18,subscribed,djg-656,,5,Not Redeemed
776,263,2023-09-12,subscribed,zgp-229,,7,Not Redeemed
777,80,2022-11-25,burned,okC-173,2023-02-06,4,Redeemed
778,400,2024-07-14,subscribed,VWH-523,,5,Not Redeemed
779,764,2024-03-22,burned,xxQ-803,2024-04-30,3,Redeemed
780,609,2024-03-08,burned,scv-253,2024-05-31,9,Redeemed
781,260,2023-12-02,subscribed,rKJ-682,,10,Not Redeemed
782,772,2023-10-14,burned,JYk-665,2023-11-03,9,Redeemed
783,615,2023-01-04,subscribed,RLf-185,,7,Not Redeemed
784,552,2024-02-29,subscribed,Bhc-539,,10,Not Redeemed
785,785,2023-12-25,burned,KDs-730,2024-03-01,2,Redeemed
786,101,2024-06-14,subscribed,owx-878,,7,Not Redeemed
787,359,2022-11-01,burned,APK-186,2023-01-12,7,Redeemed
788,380,2024-03-14,burned,qZa-637,2024-05-20,5,Redeemed
789,820,2024-01-18,burned,PFy-810,2024-03-18,9,Redeemed
790,221,2024-04-18,subscribed,KLF-091,,3,Not Redeemed
791,820,2024-06-02,burned,yJO-447,2024-08-05,4,Redeemed
792,420,2023-03-12,subscribed,bcl-055,,1,Not Redeemed
793,124,2024-04-05,burned,otO-998,2024-04-16,6,Redeemed
794,422,2023-02-26,burned,tQG-156,2023-04-26,4,Redeemed
795,231,2024-03-31,burned,jJa-991,2024-04-24,1,Redeemed
796,690,2024-01-29,subscribed,xFo-805,,2,Not Redeemed
797,63,2023-01-27,subscribed,slW-388,,3,Not Redeemed
798,485,2024-07-02,burned,fgH-421,2024-07-22,9,Redeemed
799,628,2024-02-22,burned,fUI-653,2024-04-25,8,Redeemed
800,703,2022-10-30,subscribed,oYa-041,,7,Not Redeemed
801,574,2023-09-01,subscribed,dKV-931,,4,Not Redeemed
802,768,2024-06-07,subscribed,rqc-808,,1,Not Redeemed
803,483,2024-06-28,burned,JiY-121,2024-07-26,8,Redeemed
804,519,2024-04-25,subscribed,jXO-750,,4,Not Redeemed
805,155,2023-09-30,burned,WQJ-074,2023-11-25,3,Redeemed
806,92,2024-04-20,subscribed,zRm-192,,9,Not Redeemed
807,982,2023-06-24,burned,YpC-335,2023-07-25,10,Redeemed
808,526,2023-11-30,burned,zUL-439,2023-12-27,4,Redeemed
809,455,2024-07-10,burned,pLC-401,2024-09-07,4,Redeemed
810,741,2023-08-14,subscribed,jbP-983,,9,Not Redeemed
811,598,2023-01-19,subscribed,Poe-886,,2,Not Redeemed
812,645,2024-02-09,subscribed,vVv-581,,5,Not Redeemed
813,510,2024-02-12,burned,Dtf-216,2024-04-08,4,Redeemed
814,183,2024-07-06,burned,IiL-351,2024-09-04,9,Redeemed
815,386,2024-01-28,subscribed,Viu-324,,5,Not Redeemed
816,574,2023-09-25,burned,mpV-068,2023-10-14,9,Redeemed
817,731,2024-05-28,burned,FIz-070,2024-07-14,9,Redeemed
